"","date","state","grocery","parks","recreation","transit","work","residence","average","cases_new","ma_7day_recreation","ma_7day_grocery","ma_7day_parks","ma_7day_transit","ma_7day_work","ma_7day_residence"
"1",2020-02-15,"Malaysia",-3,0,-4,-3,2,2,-2.33333333333333,3,NA,NA,NA,NA,NA,NA
"2",2020-02-16,"Malaysia",-4,0,-6,-3,0,2,-3.33333333333333,0,NA,NA,NA,NA,NA,NA
"3",2020-02-17,"Malaysia",-3,-4,-5,-6,2,2,-4,0,NA,NA,NA,NA,NA,NA
"4",2020-02-18,"Malaysia",-7,-8,-8,-9,2,2,-7.66666666666667,0,NA,NA,NA,NA,NA,NA
"5",2020-02-19,"Malaysia",-4,-3,-6,-7,2,2,-4.33333333333333,0,NA,NA,NA,NA,NA,NA
"6",2020-02-20,"Malaysia",-4,-2,-2,-5,2,1,-2.66666666666667,0,NA,NA,NA,NA,NA,NA
"7",2020-02-21,"Malaysia",-5,-3,-4,-3,5,2,-4,0,-5,-4.28571428571429,-2.85714285714286,-5.14285714285714,2.14285714285714,1.85714285714286
"8",2020-02-22,"Malaysia",-6,2,-4,-1,2,1,-2.66666666666667,0,-5,-4.71428571428571,-2.57142857142857,-4.85714285714286,2.14285714285714,1.71428571428571
"9",2020-02-23,"Malaysia",-6,0,-6,-1,0,1,-4,0,-5,-5,-2.57142857142857,-4.57142857142857,2.14285714285714,1.57142857142857
"10",2020-02-24,"Malaysia",-4,-5,-4,-6,2,2,-4.33333333333333,0,-4.85714285714286,-5.14285714285714,-2.71428571428571,-4.57142857142857,2.14285714285714,1.57142857142857
"11",2020-02-25,"Malaysia",-4,-4,-4,-8,3,1,-4,0,-4.28571428571429,-4.71428571428571,-2.14285714285714,-4.42857142857143,2.28571428571429,1.42857142857143
"12",2020-02-26,"Malaysia",-4,-4,-4,-7,3,1,-4,0,-4,-4.71428571428571,-2.28571428571429,-4.42857142857143,2.42857142857143,1.28571428571429
"13",2020-02-27,"Malaysia",-3,-3,-3,-4,3,1,-3,1,-4.14285714285714,-4.57142857142857,-2.42857142857143,-4.28571428571429,2.57142857142857,1.28571428571429
"14",2020-02-28,"Malaysia",-1,-1,0,0,6,1,-0.666666666666667,2,-3.57142857142857,-4,-2.14285714285714,-3.85714285714286,2.71428571428571,1.14285714285714
"15",2020-02-29,"Malaysia",1,6,3,3,2,0,3.33333333333333,0,-2.57142857142857,-3,-1.57142857142857,-3.28571428571429,2.71428571428571,1
"16",2020-03-01,"Malaysia",1,4,0,4,0,0,1.66666666666667,4,-1.71428571428571,-2,-1,-2.57142857142857,2.71428571428571,0.857142857142857
"17",2020-03-02,"Malaysia",0,-4,-1,-4,2,1,-1.66666666666667,0,-1.28571428571429,-1.42857142857143,-0.857142857142857,-2.28571428571429,2.71428571428571,0.714285714285714
"18",2020-03-03,"Malaysia",-2,-7,-3,-8,3,1,-4,7,-1.14285714285714,-1.14285714285714,-1.28571428571429,-2.28571428571429,2.71428571428571,0.714285714285714
"19",2020-03-04,"Malaysia",1,-3,-2,-7,2,2,-1.33333333333333,14,-0.857142857142857,-0.428571428571429,-1.14285714285714,-2.28571428571429,2.57142857142857,0.857142857142857
"20",2020-03-05,"Malaysia",-3,-7,-3,-6,2,2,-4.33333333333333,5,-0.857142857142857,-0.428571428571429,-1.71428571428571,-2.57142857142857,2.42857142857143,1
"21",2020-03-06,"Malaysia",0,-4,-2,-5,6,1,-2,28,-1.14285714285714,-0.285714285714286,-2.14285714285714,-3.28571428571429,2.42857142857143,1
"22",2020-03-07,"Malaysia",1,-2,-2,-4,2,1,-1,10,-1.85714285714286,-0.285714285714286,-3.28571428571429,-4.28571428571429,2.42857142857143,1.14285714285714
"23",2020-03-08,"Malaysia",1,2,-2,-1,1,1,0.333333333333333,6,-2.14285714285714,-0.285714285714286,-3.57142857142857,-5,2.57142857142857,1.28571428571429
"24",2020-03-09,"Malaysia",0,-4,-3,-7,2,1,-2.33333333333333,18,-2.42857142857143,-0.285714285714286,-3.57142857142857,-5.42857142857143,2.57142857142857,1.28571428571429
"25",2020-03-10,"Malaysia",-2,-7,-5,-10,2,1,-4.66666666666667,12,-2.71428571428571,-0.285714285714286,-3.57142857142857,-5.71428571428571,2.42857142857143,1.28571428571429
"26",2020-03-11,"Malaysia",-1,-7,-5,-10,2,2,-4.33333333333333,20,-3.14285714285714,-0.571428571428571,-4.14285714285714,-6.14285714285714,2.42857142857143,1.28571428571429
"27",2020-03-12,"Malaysia",-2,-6,-6,-7,2,2,-4.66666666666667,9,-3.57142857142857,-0.428571428571429,-4,-6.28571428571429,2.42857142857143,1.28571428571429
"28",2020-03-13,"Malaysia",1,-5,-5,-2,4,1,-3,39,-4,-0.285714285714286,-4.14285714285714,-5.85714285714286,2.14285714285714,1.28571428571429
"29",2020-03-14,"Malaysia",-1,0,-9,-1,-3,2,-3.33333333333333,41,-5,-0.571428571428571,-3.85714285714286,-5.42857142857143,1.42857142857143,1.42857142857143
"30",2020-03-15,"Malaysia",-3,6,-10,-2,-9,2,-2.33333333333333,190,-6.14285714285714,-1.14285714285714,-3.28571428571429,-5.57142857142857,0,1.57142857142857
"31",2020-03-16,"Malaysia",25,7,-3,-4,-11,2,9.66666666666667,125,-6.14285714285714,2.42857142857143,-1.71428571428571,-5.14285714285714,-1.85714285714286,1.71428571428571
"32",2020-03-17,"Malaysia",30,-5,-5,3,-11,1,6.66666666666667,120,-6.14285714285714,7,-1.42857142857143,-3.28571428571429,-3.71428571428571,1.71428571428571
"33",2020-03-18,"Malaysia",-14,-32,-56,-36,-50,23,-34,117,-13.4285714285714,5.14285714285714,-5,-7,-11.1428571428571,4.71428571428571
"34",2020-03-19,"Malaysia",-24,-45,-67,-58,-56,30,-45.3333333333333,110,-22.1428571428571,2,-10.5714285714286,-14.2857142857143,-19.4285714285714,8.71428571428571
"35",2020-03-20,"Malaysia",-30,-56,-72,-71,-59,35,-52.6666666666667,130,-31.7142857142857,-2.42857142857143,-17.8571428571429,-24.1428571428571,-28.4285714285714,13.5714285714286
"36",2020-03-21,"Malaysia",-39,-65,-77,-75,-55,32,-60.3333333333333,153,-41.4285714285714,-7.85714285714286,-27.1428571428571,-34.7142857142857,-35.8571428571429,17.8571428571429
"37",2020-03-22,"Malaysia",-62,-68,-83,-81,-55,31,-71,123,-51.8571428571429,-16.2857142857143,-37.7142857142857,-46,-42.4285714285714,22
"38",2020-03-23,"Malaysia",-49,-57,-78,-78,-69,38,-61.3333333333333,212,-62.5714285714286,-26.8571428571429,-46.8571428571429,-56.5714285714286,-50.7142857142857,27.1428571428571
"39",2020-03-24,"Malaysia",-47,-57,-78,-78,-68,37,-60.6666666666667,106,-73,-37.8571428571429,-54.2857142857143,-68.1428571428571,-58.8571428571429,32.2857142857143
"40",2020-03-25,"Malaysia",-42,-56,-76,-77,-67,37,-58,172,-75.8571428571429,-41.8571428571429,-57.7142857142857,-74,-61.2857142857143,34.2857142857143
"41",2020-03-26,"Malaysia",-43,-57,-76,-77,-67,38,-58.6666666666667,235,-77.1428571428571,-44.5714285714286,-59.4285714285714,-76.7142857142857,-62.8571428571429,35.4285714285714
"42",2020-03-27,"Malaysia",-43,-62,-77,-80,-64,39,-60.6666666666667,130,-77.8571428571429,-46.4285714285714,-60.2857142857143,-78,-63.5714285714286,36
"43",2020-03-28,"Malaysia",-52,-68,-80,-81,-56,35,-66.6666666666667,159,-78.2857142857143,-48.2857142857143,-60.7142857142857,-78.8571428571429,-63.7142857142857,36.4285714285714
"44",2020-03-29,"Malaysia",-58,-68,-81,-83,-52,31,-69,150,-78,-47.7142857142857,-60.7142857142857,-79.1428571428571,-63.2857142857143,36.4285714285714
"45",2020-03-30,"Malaysia",-46,-57,-76,-79,-65,37,-59.6666666666667,156,-77.7142857142857,-47.2857142857143,-60.7142857142857,-79.2857142857143,-62.7142857142857,36.2857142857143
"46",2020-03-31,"Malaysia",-45,-57,-76,-78,-65,36,-59.3333333333333,140,-77.4285714285714,-47,-60.7142857142857,-79.2857142857143,-62.2857142857143,36.1428571428571
"47",2020-04-01,"Malaysia",-48,-57,-77,-79,-65,36,-60.6666666666667,142,-77.5714285714286,-47.8571428571429,-60.8571428571429,-79.5714285714286,-62,36
"48",2020-04-02,"Malaysia",-48,-58,-77,-79,-65,39,-61,208,-77.7142857142857,-48.5714285714286,-61,-79.8571428571429,-61.7142857142857,36.1428571428571
"49",2020-04-03,"Malaysia",-49,-62,-78,-82,-63,40,-63,217,-77.8571428571429,-49.4285714285714,-61,-80.1428571428571,-61.5714285714286,36.2857142857143
"50",2020-04-04,"Malaysia",-55,-69,-81,-83,-55,36,-68.3333333333333,150,-78,-49.8571428571429,-61.1428571428571,-80.4285714285714,-61.4285714285714,36.4285714285714
"51",2020-04-05,"Malaysia",-58,-68,-81,-84,-51,31,-69,179,-78,-49.8571428571429,-61.1428571428571,-80.5714285714286,-61.2857142857143,36.4285714285714
"52",2020-04-06,"Malaysia",-44,-57,-75,-79,-64,37,-58.6666666666667,131,-77.8571428571429,-49.5714285714286,-61.1428571428571,-80.5714285714286,-61.1428571428571,36.4285714285714
"53",2020-04-07,"Malaysia",-43,-57,-75,-79,-65,36,-58.3333333333333,170,-77.7142857142857,-49.2857142857143,-61.1428571428571,-80.7142857142857,-61.1428571428571,36.4285714285714
"54",2020-04-08,"Malaysia",-44,-57,-76,-79,-65,37,-59,156,-77.5714285714286,-48.7142857142857,-61.1428571428571,-80.7142857142857,-61.1428571428571,36.5714285714286
"55",2020-04-09,"Malaysia",-42,-58,-74,-79,-64,38,-58,109,-77.1428571428571,-47.8571428571429,-61.1428571428571,-80.7142857142857,-61,36.4285714285714
"56",2020-04-10,"Malaysia",-46,-62,-77,-82,-63,40,-61.6666666666667,118,-77,-47.4285714285714,-61.1428571428571,-80.7142857142857,-61,36.4285714285714
"57",2020-04-11,"Malaysia",-49,-68,-78,-82,-53,35,-65,184,-76.5714285714286,-46.5714285714286,-61,-80.5714285714286,-60.7142857142857,36.2857142857143
"58",2020-04-12,"Malaysia",-55,-67,-80,-83,-50,31,-67.3333333333333,153,-76.4285714285714,-46.1428571428571,-60.8571428571429,-80.4285714285714,-60.5714285714286,36.2857142857143
"59",2020-04-13,"Malaysia",-41,-56,-73,-78,-62,36,-56.6666666666667,134,-76.1428571428571,-45.7142857142857,-60.7142857142857,-80.2857142857143,-60.2857142857143,36.1428571428571
"60",2020-04-14,"Malaysia",-44,-56,-74,-78,-63,36,-58,170,-76,-45.8571428571429,-60.5714285714286,-80.1428571428571,-60,36.1428571428571
"61",2020-04-15,"Malaysia",-46,-57,-76,-79,-63,38,-59.6666666666667,85,-76,-46.1428571428571,-60.5714285714286,-80.1428571428571,-59.7142857142857,36.2857142857143
"62",2020-04-16,"Malaysia",-42,-54,-79,-77,-63,39,-58.3333333333333,110,-76.7142857142857,-46.1428571428571,-60,-79.8571428571429,-59.5714285714286,36.4285714285714
"63",2020-04-17,"Malaysia",-44,-59,-81,-80,-61,40,-61.3333333333333,69,-77.2857142857143,-45.8571428571429,-59.5714285714286,-79.5714285714286,-59.2857142857143,36.4285714285714
"64",2020-04-18,"Malaysia",-56,-69,-84,-82,-53,36,-69.6666666666667,54,-78.1428571428571,-46.8571428571429,-59.7142857142857,-79.5714285714286,-59.2857142857143,36.5714285714286
"65",2020-04-19,"Malaysia",-58,-68,-84,-83,-49,31,-70,84,-78.7142857142857,-47.2857142857143,-59.8571428571429,-79.5714285714286,-59.1428571428571,36.5714285714286
"66",2020-04-20,"Malaysia",-45,-56,-78,-78,-61,36,-59.6666666666667,36,-79.4285714285714,-47.8571428571429,-59.8571428571429,-79.5714285714286,-59,36.5714285714286
"67",2020-04-21,"Malaysia",-44,-56,-78,-77,-61,35,-59.3333333333333,57,-80,-47.8571428571429,-59.8571428571429,-79.4285714285714,-58.7142857142857,36.4285714285714
"68",2020-04-22,"Malaysia",-44,-56,-79,-77,-60,36,-59.6666666666667,50,-80.4285714285714,-47.5714285714286,-59.7142857142857,-79.1428571428571,-58.2857142857143,36.1428571428571
"69",2020-04-23,"Malaysia",-37,-56,-75,-76,-60,36,-56,71,-79.8571428571429,-46.8571428571429,-60,-79,-57.8571428571429,35.7142857142857
"70",2020-04-24,"Malaysia",-44,-63,-81,-82,-61,40,-62.6666666666667,88,-79.8571428571429,-46.8571428571429,-60.5714285714286,-79.2857142857143,-57.8571428571429,35.7142857142857
"71",2020-04-25,"Malaysia",-50,-69,-83,-82,-51,35,-67.3333333333333,51,-79.7142857142857,-46,-60.5714285714286,-79.2857142857143,-57.5714285714286,35.5714285714286
"72",2020-04-26,"Malaysia",-54,-68,-83,-83,-49,31,-68.3333333333333,38,-79.5714285714286,-45.4285714285714,-60.5714285714286,-79.2857142857143,-57.5714285714286,35.5714285714286
"73",2020-04-27,"Malaysia",-42,-56,-78,-78,-58,36,-58.6666666666667,40,-79.5714285714286,-45,-60.5714285714286,-79.2857142857143,-57.1428571428571,35.5714285714286
"74",2020-04-28,"Malaysia",-42,-56,-78,-77,-59,34,-58.6666666666667,31,-79.5714285714286,-44.7142857142857,-60.5714285714286,-79.2857142857143,-56.8571428571429,35.4285714285714
"75",2020-04-29,"Malaysia",-41,-55,-78,-76,-58,34,-58,94,-79.4285714285714,-44.2857142857143,-60.4285714285714,-79.1428571428571,-56.5714285714286,35.1428571428571
"76",2020-04-30,"Malaysia",-33,-56,-76,-73,-56,35,-55,57,-79.5714285714286,-43.7142857142857,-60.4285714285714,-78.7142857142857,-56,35
"77",2020-05-01,"Malaysia",-35,-63,-79,-78,-70,41,-59,69,-79.2857142857143,-42.4285714285714,-60.4285714285714,-78.1428571428571,-57.2857142857143,35.1428571428571
"78",2020-05-02,"Malaysia",-41,-67,-80,-75,-45,33,-62.6666666666667,105,-78.8571428571429,-41.1428571428571,-60.1428571428571,-77.1428571428571,-56.4285714285714,34.8571428571429
"79",2020-05-03,"Malaysia",-45,-66,-80,-77,-44,29,-63.6666666666667,122,-78.4285714285714,-39.8571428571429,-59.8571428571429,-76.2857142857143,-55.7142857142857,34.5714285714286
"80",2020-05-04,"Malaysia",-26,-53,-70,-66,-45,29,-49.6666666666667,55,-77.2857142857143,-37.5714285714286,-59.4285714285714,-74.5714285714286,-53.8571428571429,33.5714285714286
"81",2020-05-05,"Malaysia",-23,-52,-68,-64,-45,28,-47.6666666666667,30,-75.8571428571429,-34.8571428571429,-58.8571428571429,-72.7142857142857,-51.8571428571429,32.7142857142857
"82",2020-05-06,"Malaysia",-18,-50,-66,-61,-44,27,-44.6666666666667,45,-74.1428571428571,-31.5714285714286,-58.1428571428571,-70.5714285714286,-49.8571428571429,31.7142857142857
"83",2020-05-07,"Malaysia",-15,-50,-64,-64,-59,32,-43,39,-72.4285714285714,-29,-57.2857142857143,-69.2857142857143,-50.2857142857143,31.2857142857143
"84",2020-05-08,"Malaysia",-19,-53,-65,-62,-39,28,-45.6666666666667,68,-70.4285714285714,-26.7142857142857,-55.8571428571429,-67,-45.8571428571429,29.4285714285714
"85",2020-05-09,"Malaysia",-23,-59,-66,-61,-31,25,-49.3333333333333,54,-68.4285714285714,-24.1428571428571,-54.7142857142857,-65,-43.8571428571429,28.2857142857143
"86",2020-05-10,"Malaysia",-26,-58,-65,-62,-33,21,-49.6666666666667,67,-66.2857142857143,-21.4285714285714,-53.5714285714286,-62.8571428571429,-42.2857142857143,27.1428571428571
"87",2020-05-11,"Malaysia",-12,-47,-60,-60,-49,27,-39.6666666666667,70,-64.8571428571429,-19.4285714285714,-52.7142857142857,-62,-42.8571428571429,26.8571428571429
"88",2020-05-12,"Malaysia",-15,-47,-60,-56,-36,23,-40.6666666666667,16,-63.7142857142857,-18.2857142857143,-52,-60.8571428571429,-41.5714285714286,26.1428571428571
"89",2020-05-13,"Malaysia",-11,-45,-58,-54,-34,23,-38,37,-62.5714285714286,-17.2857142857143,-51.2857142857143,-59.8571428571429,-40.1428571428571,25.5714285714286
"90",2020-05-14,"Malaysia",-11,-45,-56,-55,-34,22,-37.3333333333333,40,-61.4285714285714,-16.7142857142857,-50.5714285714286,-58.5714285714286,-36.5714285714286,24.1428571428571
"91",2020-05-15,"Malaysia",-12,-49,-57,-58,-29,22,-39.3333333333333,36,-60.2857142857143,-15.7142857142857,-50,-58,-35.1428571428571,23.2857142857143
"92",2020-05-16,"Malaysia",-18,-56,-59,-57,-23,21,-44.3333333333333,17,-59.2857142857143,-15,-49.5714285714286,-57.4285714285714,-34,22.7142857142857
"93",2020-05-17,"Malaysia",-19,-55,-59,-59,-26,20,-44.3333333333333,22,-58.4285714285714,-14,-49.1428571428571,-57,-33,22.5714285714286
"94",2020-05-18,"Malaysia",-7,-42,-52,-52,-31,20,-33.6666666666667,47,-57.2857142857143,-13.2857142857143,-48.4285714285714,-55.8571428571429,-30.4285714285714,21.5714285714286
"95",2020-05-19,"Malaysia",-5,-41,-51,-50,-31,19,-32.3333333333333,37,-56,-11.8571428571429,-47.5714285714286,-55,-29.7142857142857,21
"96",2020-05-20,"Malaysia",-2,-40,-48,-48,-32,20,-30,31,-54.5714285714286,-10.5714285714286,-46.8571428571429,-54.1428571428571,-29.4285714285714,20.5714285714286
"97",2020-05-21,"Malaysia",0,-39,-47,-48,-32,21,-28.6666666666667,50,-53.2857142857143,-9,-46,-53.1428571428571,-29.1428571428571,20.4285714285714
"98",2020-05-22,"Malaysia",4,-44,-47,-52,-31,21,-29,78,-51.8571428571429,-6.71428571428571,-45.2857142857143,-52.2857142857143,-29.4285714285714,20.2857142857143
"99",2020-05-23,"Malaysia",-1,-50,-53,-51,-30,19,-34.6666666666667,48,-51,-4.28571428571429,-44.4285714285714,-51.4285714285714,-30.4285714285714,20
"100",2020-05-24,"Malaysia",-47,-34,-66,-55,-43,15,-49,60,-52,-8.28571428571429,-41.4285714285714,-50.8571428571429,-32.8571428571429,19.2857142857143
"101",2020-05-25,"Malaysia",-16,-27,-54,-58,-71,28,-32.3333333333333,172,-52.2857142857143,-9.57142857142857,-39.2857142857143,-51.7142857142857,-38.5714285714286,20.4285714285714
"102",2020-05-26,"Malaysia",-8,-34,-50,-57,-64,27,-30.6666666666667,187,-52.1428571428571,-10,-38.2857142857143,-52.7142857142857,-43.2857142857143,21.5714285714286
"103",2020-05-27,"Malaysia",-6,-36,-46,-52,-39,21,-29.3333333333333,15,-51.8571428571429,-10.5714285714286,-37.7142857142857,-53.2857142857143,-44.2857142857143,21.7142857142857
"104",2020-05-28,"Malaysia",-8,-38,-46,-52,-34,21,-30.6666666666667,10,-51.7142857142857,-11.7142857142857,-37.5714285714286,-53.8571428571429,-44.5714285714286,21.7142857142857
"105",2020-05-29,"Malaysia",-11,-43,-48,-55,-28,22,-34,103,-51.8571428571429,-13.8571428571429,-37.4285714285714,-54.2857142857143,-44.1428571428571,21.8571428571429
"106",2020-05-30,"Malaysia",-16,-50,-52,-53,-18,19,-39.3333333333333,30,-51.7142857142857,-16,-37.4285714285714,-54.5714285714286,-42.4285714285714,21.8571428571429
"107",2020-05-31,"Malaysia",-18,-47,-51,-56,-19,17,-38.6666666666667,57,-49.5714285714286,-11.8571428571429,-39.2857142857143,-54.7142857142857,-39,22.1428571428571
"108",2020-06-01,"Malaysia",-9,-35,-45,-48,-29,18,-29.6666666666667,38,-48.2857142857143,-10.8571428571429,-40.4285714285714,-53.2857142857143,-33,20.7142857142857
"109",2020-06-02,"Malaysia",-8,-35,-44,-46,-27,17,-29,20,-47.4285714285714,-10.8571428571429,-40.5714285714286,-51.7142857142857,-27.7142857142857,19.2857142857143
"110",2020-06-03,"Malaysia",-7,-34,-43,-46,-26,17,-28,93,-47,-11,-40.2857142857143,-50.8571428571429,-25.8571428571429,18.7142857142857
"111",2020-06-04,"Malaysia",-9,-36,-44,-47,-26,18,-29.6666666666667,277,-46.7142857142857,-11.1428571428571,-40,-50.1428571428571,-24.7142857142857,18.2857142857143
"112",2020-06-05,"Malaysia",-8,-38,-43,-50,-21,18,-29.6666666666667,19,-46,-10.7142857142857,-39.2857142857143,-49.4285714285714,-23.7142857142857,17.7142857142857
"113",2020-06-06,"Malaysia",-11,-43,-45,-48,-13,16,-33,37,-45,-10,-38.2857142857143,-48.7142857142857,-23,17.2857142857143
"114",2020-06-07,"Malaysia",-14,-38,-44,-50,-17,14,-32,19,-44,-9.42857142857143,-37,-47.8571428571429,-22.7142857142857,16.8571428571429
"115",2020-06-08,"Malaysia",3,-21,-36,-49,-60,24,-18,7,-42.7142857142857,-7.71428571428571,-35,-48,-27.1428571428571,17.7142857142857
"116",2020-06-09,"Malaysia",-5,-28,-37,-42,-23,14,-23.3333333333333,7,-41.7142857142857,-7.28571428571429,-34,-47.4285714285714,-26.5714285714286,17.2857142857143
"117",2020-06-10,"Malaysia",-3,-24,-35,-34,-23,13,-20.6666666666667,2,-40.5714285714286,-6.71428571428571,-32.5714285714286,-45.7142857142857,-26.1428571428571,16.7142857142857
"118",2020-06-11,"Malaysia",-4,-21,-33,-34,-23,13,-19.3333333333333,31,-39,-6,-30.4285714285714,-43.8571428571429,-25.7142857142857,16
"119",2020-06-12,"Malaysia",-8,-26,-36,-35,-20,13,-23.3333333333333,33,-38,-6,-28.7142857142857,-41.7142857142857,-25.5714285714286,15.2857142857143
"120",2020-06-13,"Malaysia",-9,-25,-38,-30,-13,10,-24,43,-37,-5.71428571428571,-26.1428571428571,-39.1428571428571,-25.5714285714286,14.4285714285714
"121",2020-06-14,"Malaysia",-11,-19,-37,-32,-16,8,-22.3333333333333,8,-36,-5.28571428571429,-23.4285714285714,-36.5714285714286,-25.4285714285714,13.5714285714286
"122",2020-06-15,"Malaysia",-2,-15,-31,-29,-23,11,-16,41,-35.2857142857143,-6,-22.5714285714286,-33.7142857142857,-20.1428571428571,11.7142857142857
"123",2020-06-16,"Malaysia",-3,-15,-31,-29,-22,10,-16.3333333333333,11,-34.4285714285714,-5.71428571428571,-20.7142857142857,-31.8571428571429,-20,11.1428571428571
"124",2020-06-17,"Malaysia",-1,-15,-31,-29,-22,11,-15.6666666666667,10,-33.8571428571429,-5.42857142857143,-19.4285714285714,-31.1428571428571,-19.8571428571429,10.8571428571429
"125",2020-06-18,"Malaysia",-4,-18,-31,-29,-23,12,-17.6666666666667,14,-33.5714285714286,-5.42857142857143,-19,-30.4285714285714,-19.8571428571429,10.7142857142857
"126",2020-06-19,"Malaysia",-5,-19,-33,-29,-19,12,-19,6,-33.1428571428571,-5,-18,-29.5714285714286,-19.7142857142857,10.5714285714286
"127",2020-06-20,"Malaysia",-6,-19,-34,-25,-12,9,-19.6666666666667,21,-32.5714285714286,-4.57142857142857,-17.1428571428571,-28.8571428571429,-19.5714285714286,10.4285714285714
"128",2020-06-21,"Malaysia",-9,-12,-33,-26,-17,7,-18,16,-32,-4.28571428571429,-16.1428571428571,-28,-19.7142857142857,10.2857142857143
"129",2020-06-22,"Malaysia",2,-9,-26,-24,-24,9,-11,15,-31.2857142857143,-3.71428571428571,-15.2857142857143,-27.2857142857143,-19.8571428571429,10
"130",2020-06-23,"Malaysia",1,-13,-27,-25,-23,10,-13,3,-30.7142857142857,-3.14285714285714,-15,-26.7142857142857,-20,10
"131",2020-06-24,"Malaysia",-2,-17,-30,-28,-20,10,-16.3333333333333,6,-30.5714285714286,-3.28571428571429,-15.2857142857143,-26.5714285714286,-19.7142857142857,9.85714285714286
"132",2020-06-25,"Malaysia",-2,-13,-29,-27,-21,11,-14.6666666666667,4,-30.2857142857143,-3,-14.5714285714286,-26.2857142857143,-19.4285714285714,9.71428571428571
"133",2020-06-26,"Malaysia",-3,-15,-29,-27,-18,10,-15.6666666666667,6,-29.7142857142857,-2.71428571428571,-14,-26,-19.2857142857143,9.42857142857143
"134",2020-06-27,"Malaysia",-4,-10,-30,-21,-14,8,-14.6666666666667,10,-29.1428571428571,-2.42857142857143,-12.7142857142857,-25.4285714285714,-19.5714285714286,9.28571428571429
"135",2020-06-28,"Malaysia",-7,-7,-30,-23,-15,6,-14.6666666666667,18,-28.7142857142857,-2.14285714285714,-12,-25,-19.2857142857143,9.14285714285714
"136",2020-06-29,"Malaysia",-1,-9,-27,-25,-20,9,-12.3333333333333,3,-28.8571428571429,-2.57142857142857,-12,-25.1428571428571,-18.7142857142857,9.14285714285714
"137",2020-06-30,"Malaysia",1,-10,-23,-27,-19,8,-10.6666666666667,2,-28.2857142857143,-2.57142857142857,-11.5714285714286,-25.4285714285714,-18.1428571428571,8.85714285714286
"138",2020-07-01,"Malaysia",2,-11,-24,-25,-18,9,-11,1,-27.4285714285714,-2,-10.7142857142857,-25,-17.8571428571429,8.71428571428571
"139",2020-07-02,"Malaysia",1,-8,-23,-25,-18,9,-10,3,-26.5714285714286,-1.57142857142857,-10,-24.7142857142857,-17.4285714285714,8.42857142857143
"140",2020-07-03,"Malaysia",1,-7,-23,-24,-15,9,-9.66666666666667,5,-25.7142857142857,-1,-8.85714285714286,-24.2857142857143,-17,8.28571428571429
"141",2020-07-04,"Malaysia",0,-3,-23,-18,-13,7,-8.66666666666667,10,-24.7142857142857,-0.428571428571429,-7.85714285714286,-23.8571428571429,-16.8571428571429,8.14285714285714
"142",2020-07-05,"Malaysia",-3,0,-23,-19,-15,5,-8.66666666666667,5,-23.7142857142857,0.142857142857143,-6.85714285714286,-23.2857142857143,-16.8571428571429,8
"143",2020-07-06,"Malaysia",-1,-7,-23,-24,-19,8,-10.3333333333333,5,-23.1428571428571,0.142857142857143,-6.57142857142857,-23.1428571428571,-16.7142857142857,7.85714285714286
"144",2020-07-07,"Malaysia",1,-10,-22,-24,-20,8,-10.3333333333333,6,-23,0.142857142857143,-6.57142857142857,-22.7142857142857,-16.8571428571429,7.85714285714286
"145",2020-07-08,"Malaysia",4,-8,-22,-24,-17,8,-8.66666666666667,3,-22.7142857142857,0.428571428571429,-6.14285714285714,-22.5714285714286,-16.7142857142857,7.71428571428571
"146",2020-07-09,"Malaysia",0,-8,-23,-24,-17,9,-10.3333333333333,6,-22.7142857142857,0.285714285714286,-6.14285714285714,-22.4285714285714,-16.5714285714286,7.71428571428571
"147",2020-07-10,"Malaysia",1,-6,-22,-23,-14,8,-9,13,-22.5714285714286,0.285714285714286,-6,-22.2857142857143,-16.4285714285714,7.57142857142857
"148",2020-07-11,"Malaysia",-2,0,-23,-17,-14,7,-8.33333333333333,8,-22.5714285714286,0,-5.57142857142857,-22.1428571428571,-16.5714285714286,7.57142857142857
"149",2020-07-12,"Malaysia",-2,3,-22,-18,-14,5,-7,14,-22.4285714285714,0.142857142857143,-5.14285714285714,-22,-16.4285714285714,7.57142857142857
"150",2020-07-13,"Malaysia",1,-8,-23,-24,-18,8,-10,7,-22.4285714285714,0.428571428571429,-5.28571428571429,-22,-16.2857142857143,7.57142857142857
"151",2020-07-14,"Malaysia",3,-7,-22,-23,-17,7,-8.66666666666667,4,-22.4285714285714,0.714285714285714,-4.85714285714286,-21.8571428571429,-15.8571428571429,7.42857142857143
"152",2020-07-15,"Malaysia",-1,-12,-22,-30,-15,8,-11.6666666666667,5,-22.4285714285714,0,-5.42857142857143,-22.7142857142857,-15.5714285714286,7.42857142857143
"153",2020-07-16,"Malaysia",-6,-15,-24,-31,-15,9,-15,3,-22.5714285714286,-0.857142857142857,-6.42857142857143,-23.7142857142857,-15.2857142857143,7.42857142857143
"154",2020-07-17,"Malaysia",-5,-10,-22,-29,-12,8,-12.3333333333333,18,-22.5714285714286,-1.71428571428571,-7,-24.5714285714286,-15,7.42857142857143
"155",2020-07-18,"Malaysia",-8,-11,-24,-27,-11,8,-14.3333333333333,9,-22.7142857142857,-2.57142857142857,-8.57142857142857,-26,-14.5714285714286,7.57142857142857
"156",2020-07-19,"Malaysia",-4,-2,-21,-27,-12,6,-9,15,-22.5714285714286,-2.85714285714286,-9.28571428571429,-27.2857142857143,-14.2857142857143,7.71428571428571
